title,label
Castanopsis oblonga,newNode
Tilia oblongifolia,newNode
椴属,newNode
Stachyurus oblongifolius,newNode
Eurya oblonga,newNode
光叶榉（中国树木分类学）、鸡油树（经济植物手册）,newNode
Zelkova serrata (Thunb.) Makino,newNode
箭根薯、老虎花、山大黄,newNode
Tacca leontopetaloides,newNode
枸酱，蒟子。,newNode
Cupressus gigantea Cheng et L. K. Fu,newNode
Thalictrum grandidentatum,newNode
Plantago maxima Juss. ex Jacq.,newNode
大麻疙瘩（云南景谷）,newNode
Piper yunnanense,newNode
Taccaceae,newNode
Juncus giganteus,newNode
Acer thomsonii,newNode
Rhododendron grande,newNode
阿尼来比、块头,newNode
Hemsleya gigantha,newNode
Flindersia R. Br.,newNode
Mucuna gigantea,newNode
Mucuna gigantea (Willd.) DC.,newNode
Primula florindae,newNode
Flindersia amboinensis,newNode
Sequoiadendron,newNode
Sequoiadendron Buchholz,newNode
Sequoiadendron giganteum,newNode
红杉亚科,newNode
Agrostis gigantea,newNode
Gerbera macrocephala,newNode
Rubus stipulosus,newNode
Calamus giganteus,newNode
滇南毛蕨,newNode
Cyclosorus subelatus,newNode
Ilex perlata,newNode
Elatostema megacephalum,newNode
Gigantochloa,newNode
Poa secunda subsp. juncifolia,newNode
Isodon gesneroides,newNode
Primula sonchifolia,newNode
败酱草、小蓟、苦苣菜、取麻菜、曲曲芽。,newNode
Plantago perssonii,newNode
Primula sonchifolia Franch.,newNode
Salvia sonchifolia,newNode
Chelonopsis bracteata,newNode
Dicranostigma lactucoides,newNode
柳叶芒毛苣苔,newNode
Aeschynanthus maculatus,newNode
Torularia bracteata,newNode
Eritrichium petiolare,newNode
Sympagis petiolaris,newNode
Pilea khasiana,newNode
Erysimum wardii,newNode
Dendrobium sulcatum,newNode
Phlomis pedunculata,newNode
Pimpinella calycina,newNode
光果组Sect. Tragoselinum ,newNode
Indocalamus auriculatus,newNode
Pedicularis odontophora,newNode
Saxifraga afghanica,newNode
Hypericum pedunculatum,newNode
Corydalis cristata,newNode
Zostera caulescens,newNode
Impatiens ceratophora,newNode
Myricaria squamosa,newNode
Corydalis squamigera,newNode
Impatiens lepida,newNode
Carex aristulifera,newNode
Cyperus microiria,newNode
Chorispora greigii,newNode
Chorispora greigii Regel,newNode
Blumea adenophora,newNode
Centrosema（DC. ）Benth,newNode
蝴蝶豆 山珠豆,newNode
Centrosema pubescens,newNode
Urophysa rockii Ulbr,newNode
Sedum nothodugueyi,newNode
Lysimachia crista-galli,newNode
距沙芥、距花沙芥,newNode
Pugionium calcaratum,newNode
Alpinia calcarata,newNode
Ichnanthus Beauv.,newNode
Polygonatum franchetii,newNode
Ichnanthus vicinus,newNode
Ophiorrhiza Linn.,newNode
Pimpinella serra,newNode
Cautleya gracilis,newNode
Achillea millefolium L.,newNode
开运竹、富贵竹、竹塔、塔竹,newNode
Disporum calcaratum,newNode
龙舌兰科，又称百合科,newNode
百合亚科,newNode
香龙血树属,newNode
Cautleya Royle,newNode
Cyclosorus serrifer,newNode
Diplazium serratifolium,newNode
Salix serrulatifolia,newNode
Adenophora tricuspidata,newNode
Gentiana serra,newNode
Galium spurium L.,newNode
Micropolypodium okuboi,newNode
Pelatantheria ctenoglossum,newNode
Sanicula serrata,newNode
Micropolypodium Hayata,newNode
Polystichum prionolepis,newNode
Rubus wuzhianus,newNode
Gynostemma aggregatum,newNode
Senecio prionophyllus Franch,newNode
马郎果、寒果榕、优昙钵花、优昙钵罗、优昙花、优昙华,newNode
Ficus racemosa,newNode
友谊草（吉林），爱国草（北京），康复力,newNode
Symphytum officinale L,newNode
Symphytum officinale,newNode
Psychotria morindoides,newNode
Argyreia osyrensis,newNode
Floscopa scandens,newNode
Floscopa,newNode
假辣椒,newNode
Pittosporum balansae,newNode
柴桂（云南禄劝） 桂树（西藏波密）,newNode
Cinnamomum contractum,newNode
Campanula glomerata,newNode
Synotis glomerata,newNode
Lysimachia congestiflora Hemsl.,newNode
Viscum loranthi,newNode
Strobilanthes speciosa,newNode
Ligularia cymosa,newNode
Leptodermis glomerata,newNode
聚花清香桂（云南植物志）,newNode
Sarcococca confertiflora,newNode
Delphinium laxicymosum,newNode
Phyllagathis cymigera,newNode
Pertya desmocephala,newNode
Incarvillea potaninii Batalin,newNode
Seriphidium compactum,newNode
Saxifraga confertifolia,newNode
绿藻门,newNode
绿球藻目,newNode
Gentiana decipiens,newNode
小龙胆组、帚枝系,newNode
Bulbophyllum sutepense,newNode
野麦、石柱花、十样景花、巨麦,newNode
Dianthus superbus L．,newNode
Dianthus superbus,newNode
Primula whitei,newNode
Selaginellaceae Willk. (1854),newNode
卷柏亚纲,newNode
Saurauia thyrsiflora,newNode
水东哥科,newNode
Selaginella,newNode
Selaginella P. Beauv,newNode
一把抓、老虎爪、长生草,newNode
Saussurea sclerolepis,newNode
菜蓟族·飞廉亚族,newNode
Ophiopogon revolutus,newNode
Sorbus insignis,newNode
复叶组·卷边系,newNode
Galium majmechense,newNode
拉拉藤组、蓬子菜系,newNode
Hoya revolubilis,newNode
Bulbophyllum khasyanum,newNode
虎皮百合、倒垂莲、药百合、黄百合、宜兴百合、南京百合,newNode
Lilium lancifolium Thunb.,newNode
Ilex revoluta,newNode
Malcolmia scorpioides,newNode
Ardisia replicata,newNode
Scorpiothyrsus xanthostictus,newNode
Scorpiothyrsus,newNode
Fargesia circinata,newNode
Gypsophila cerastioides,newNode
Vigna reflexopilosa,newNode
Cornus ulotricha,newNode
Rhododendron circinnatum,newNode
绿杜鹃亚属,newNode
卷毛石栎,newNode
Lithocarpus floccosus,newNode
Veronica teucrium subsp. altaica,newNode
Pyrrosia flocculosa,newNode
蕨目,newNode
石韦属 ,newNode
Symplocos ulotricha,newNode
Dioscorea tentaculigera,newNode
Neanotis boerhaavioides,newNode
Rhododendron roxieanum,newNode
Puccinellia convoluta,newNode
Dunbaria circinalis,newNode
Iris potaninii,newNode
Polygonatum cirrhifolium,newNode
Cystopteris modesta,newNode
Carex ulobasis,newNode
薹草亚属、玉簪薹草组,newNode
Corallodiscus kingianus,newNode
Galatella scoparia,newNode
Elaeagnus retrostyla,newNode
Carex bostrychostigma,newNode
Berberis replicata,newNode
Seriphidium (Besser ex Less.) Fourr.,newNode
Porterandia sericantha,newNode
Padus wilsonii,newNode
长毛臭牡丹（云南植物志）,newNode
Clerodendrum villosum,newNode
Salix neolapponum,newNode
Androsace nortonii,newNode
Saussurea sericea,newNode
Caragana hololeuca,newNode
Elaeocarpus nitentifolius,newNode
Nepeta kokamirica,newNode
Soroseris glomerata,newNode
Helianthus argophyllus,newNode
高山蓼、卷毛蓼、旁古契、无毛蓼,newNode
Polygonum molle,newNode
Hiptage sericea,newNode
Cyananthus sericeus,newNode
Youngia sericea,newNode
Elatostema laxisericeum,newNode
Soroseris Stebbins,newNode
Oreocharis sericea,newNode
Lirianthe albosericea,newNode
Magnolia albosericea,newNode
苍蝇草、草山木兰、草山木蓝、韩氏木蓝、野兰枝子,newNode
Indigofera hancockii,newNode
Fimbristylis sericea,newNode
Archidendron tonkinense,newNode
建德山梅花、毛萼山梅花、土常山、探花,newNode
Philadelphus sericanthus,newNode
Rosa sericea,newNode
Thalictrum brevisericeum,newNode
Silene sericata,newNode
石棒子 淘日格木色格-塔比勒干纳 铁秆木 绢丝绣线菊 空心柳,newNode
Spiraea sericea,newNode
Rubus lineatus,newNode
木莓组 绢毛亚组,newNode
绢毛旋覆花,newNode
Inula sericophylla,newNode
Bromus sericeus Drob.,newNode
Pteridiaceae,newNode
有2属。,newNode
蕨麻， 人参果，延寿草，蕨麻委陵菜，莲花菜，鹅绒委陵菜,newNode
Potentilla anserina,newNode
Botrychium virginianum,newNode
蕨萁属,newNode
Ligusticum pteridophyllum,newNode
阿米芹族 西风芹亚族,newNode
Sorbus pteridophylla,newNode
Senecio pteridophyllus,newNode
岩节连（贵州兴仁）,newNode
Dichocarpum dalzielii,newNode
Salvia filicifolia,newNode
Pteridum,newNode
Dryopteris pteridoformis,newNode
Kobresia filicina,newNode
Justicia procumbens,newNode
Rostellularia procumbens,newNode
Acanthaceae Juss. (1789),newNode
Rostellularia,newNode
Rostellularia Reichenb.,newNode
Ligularia lingiana,newNode
黑枣、软枣、牛奶枣、野柿子、丁香枣、梬枣、小柿,newNode
Diospyros lotus L.,newNode
Clivia,newNode
红厚壳、胡桐、琼崖海棠、海棠果,newNode
Calophyllum inophyllum L.,newNode
大花君子兰、大叶石蒜、剑叶石蒜、达木兰,newNode
Clivia miniata,newNode
Ranunculus pegaeus,newNode
Herpysma longicaulis,newNode
Herpysma Lindl.,newNode
爬墙虎、地锦、飞天蜈蚣、假葡萄藤、红丝草、石血、铁信、铁栏杆,newNode
Parthenocissus tricuspidata,newNode
Arthropteris,newNode
Arthropteris palisotii,newNode
过山龙、过江龙、青竹标、金草箍、麒麟叶,newNode
Rhaphidophora decursiva,newNode
爬树藤、常春藤,newNode
Hedera nepalensisvar.sinensis,newNode
Hederanepaiensis,newNode
Euonymus scandens,newNode
Pedicularis reptans,newNode
Veronicastrum axillare,newNode
Ampelocalamus scandens,newNode
北美箭竹超族；香竹族,newNode
Rhodiola purpureoviridis subsp. phariensis,newNode
Allium phariense,newNode
Poa phariana,newNode
Nitraria pamirica,newNode
介巴铜达(西藏语),newNode
Corydalis kingii,newNode
Eritrichium pamiricum,newNode
Corispermum pamiricum,newNode
Deschampsia cespitosa subsp. pamirica,newNode
Corydalis paniculigera,newNode
Oxytropis poncinsii,newNode
Puccinellia pamirica,newNode
Bromus pamiricus,newNode
帕米尔茯苓菊(植物研究),newNode
Jurinea pamirica,newNode
Linaria kulabensis,newNode
Littledalea alaica,newNode
Carex pamirensis,newNode
薹草亚属、胀囊薹草组,newNode
Scorzonera pamirica,newNode
菊苣族·鸦葱亚族,newNode
Ligularia alpigena,newNode
Potamogeton pamiricus,newNode
Festuca pamirica,newNode
Poa pamirica,newNode
Rhodiola pamiroalaica,newNode
Populus pamirica,newNode
排香、香排草、香草、毛柄珍珠菜,newNode
Anisochilus,newNode
白英、白毛藤、鬼耳草、排风藤,newNode
Solanum lyratum Thunb,newNode
满山香 多苞瓜馥木 瓜馥木,newNode
Fissistigma bracteolatum,newNode
Polygalaceae,newNode
Phyllodium pulchellum,newNode
Phyllodium Desv.,newNode
土霍香、大叶薄荷,newNode
A. carnosua（L.）Wall.,newNode
Saxifraga paiquensis,newNode
Pandaceae,newNode
Hedyotis scandens,newNode
攀枝钩藤、倒钩风、鹰爪风、槐面枉、攀基钩藤,newNode
Uncaria scandens,newNode
Premna subscandens,newNode
Lysionotus chingii,newNode
Elaeagnus sarmentosa,newNode
Lindsaea macraeana,newNode
全缘石楠（新定名）,newNode
Photinia scandens,newNode
海滨天冬（东北植物检索表），寄马椿（甘肃）,newNode
Asparagus brachyphyllus,newNode
Bauhinia scandens,newNode
Selaginella helferi,newNode
Rhododendron parmulatum,newNode
Mattiastrum himalayense,newNode
地位未定,newNode
盘果草属 Mattiastrum ,newNode
Suaeda heterophylla,newNode
Hydrangea discocarpa,newNode
Galatella biflora,newNode
拟托盘楼梯草;螃蟹苦,newNode
Elatostema dissectum,newNode
Cerasus discadenia,newNode
Peristylus fallax,newNode
大金银花 大叶银花 大银花 杜银花 贯叶忍冬 土银花 托盘忍冬 叶藏花,newNode
Lonicera tragophylla,newNode
盘叶罗伞、盘叶柏那参,newNode
Brassaiopsis fatsioides,newNode
Ligularia discoidea,newNode
Carallia pectinifolia,newNode
Rhus punjabensis var. punjabensis,newNode
露木尔(藏名),newNode
Phlomis younghusbandii,newNode
Viscum liquidambaricolum Hayata,newNode
亚槲寄生属,newNode
Arisaema fargesii,newNode
鞭炮花，黄鳝藤,newNode
Pyrostegia venusta (Ker-Gawl.) Miers,newNode
Pyrostegia Presl,newNode
楠木、竹叶楠、刨花树、刨花润楠,newNode
Machilus pauhoi kanehira,newNode
Adenophora capillaris Hemsl,newNode
刨花楠、刨花(广东)、粘柴(福州),newNode
Sorbus meliosmifolia,newNode
刹抱龙、铁西瓜(Iron Melon),newNode
Beaumontia Grandiflora,newNode
Beaumontia Grandiflora Wall,newNode
紫薇科,newNode
炮弹果属,newNode
Microphysa elongata,newNode
Galium bullatum,newNode
Microphysa Schrenk,newNode
三月泡、四月泡、山抛子、刺葫芦、悬钩子、馒头菠、高脚菠、龙船泡、牛奶泡、树莓、泡儿刺,newNode
Pilea howelliana,newNode
铁核桃、漾濞泡核桃、深刻纹泡核桃、茶泡核桃,newNode
Juglans sigillata,newNode
Abutilon crispum (L.) Medicus,newNode
臭桐、八角梧桐,newNode
Clerodendrum trichotomum Thunb,newNode
赪桐属,newNode
Yushania mitis,newNode
Rhododendron vesiculiferum,newNode
Physochlaina physaloides,newNode
Ctenitis mariformis,newNode
球果白刺、膜果白刺,newNode
Nitraria sphaerocarpa,newNode
Cyclosorus pustuliferus,newNode
Physochlaina,newNode
Rhododendron edgeworthii,newNode
毛泡桐 、光泡桐、兰考泡桐 、楸叶泡桐 、白花泡桐 、台湾泡桐,newNode
Paulownia Sieb.et Zucc.,newNode
泡桐为玄参科,newNode
Vaccinium bullatum,newNode
Macaranga pustulata,newNode
Saussurea bullata,newNode
飞毛菊亚属,newNode
白花泡桐、大果泡桐等,newNode
Paulownia Sieb.,newNode
泡桐族,newNode
Pyrularia bullata,newNode
Ixora nienkui,newNode
Cotoneaster bullatus,newNode
Adenophora potaninii,newNode
Corallodiscus bullatus,newNode
Ecballium,newNode
Spiraeathunbergii,newNode
盆架子 、黑板树,newNode
Alstonia rostrata,newNode
Winchia A. DC,newNode
Gastrochilus D. Don,newNode
Artemisia penchuoensis,newNode
Indosasa longispicata,newNode
Gardneria Wall.,newNode
Gardneria multiflora,newNode
Hemsleya pengxianensis,newNode
Bambusa duriuscula,newNode
覆盆、陵蘽等,newNode
Rubus hirsutus Thunb.,newNode
铁尺草，月经草(《四川常用中草药》)，黄牛尾(徐州《单方验方新医疗法选编》)，黄米花。,newNode
Galium verum,newNode
Glycine tabacina,newNode
Sedum raymondii,newNode
Kobresia inflata,newNode
Wedelia,newNode
Elymus dahuricus,newNode
Carex lehmanii,newNode
黄花蟛蜞草、黄花墨菜、黄花龙舌草、田黄菊,newNode
Wedelia chinensis (Osbeck.) Merr.,newNode
Wedelia chinensis,newNode
Androsace gagnepainiana,newNode
Equisetum diffusum,newNode
Parnassia lanceolata,newNode
Herminium singulum,newNode
Platanthera lancilabris,newNode
唇舌兰科,newNode
Cyrtomium devexiscapulae,newNode
Carex lancisquamata,newNode
Angiopteris caudatiformis,newNode
Lepidomicrosorum lanceolatum,newNode
Camellia lancicalyx,newNode
万年青、克氏骨牌蕨,newNode
Lepidogrammitis diversa,newNode
Plagiogyria lineata,newNode
白毛小委陵菜(东北植物检索表)，毛叶委陵菜(东北草本植物志),newNode
Potentilla sericea,newNode
Ranunculus amurensis,newNode
Carex lancifolia,newNode
Fimbristylis acuminata,newNode
Pentapanax lanceolatus,newNode
Heteroplexis sericophylla,newNode
异裂菊属是中国的特有属。,newNode
Pronephrium penangianum,newNode
Rhododendron invictum,newNode
Cassia L.,newNode
Cuphea lanceolata,newNode
Thermopsis lanceolata,newNode
Hiptage lanceolata,newNode
白果、大白柴、冬桃、剑叶杜英、克地老、苦利罗、米苏果、狭叶杜英、小克里闹、野桃子,newNode
Elaeocarpus lanceaefolius,newNode
Elaeocarpaceae,newNode
盐匏藤、补阴丹、沉匏、麦桑子、羊奶子,newNode
Elaeagnus lanceolata,newNode
Eurya lanciformis,newNode
Camellia lancilimba,newNode
Eurya henryi Hensl.,newNode
Viburnum lancifolium,newNode
Phoebe lanceolata,newNode
Illigera khasiana,newNode
Bennettiodendron lanceolatum,newNode
Wikstroemia lanceolata,newNode
Wikstroemia lanceolata Merr.,newNode
Iberis intermedia,newNode
Jasminum prainii,newNode
Pyrrosia lanceolata,newNode
Glochidion lanceolatum,newNode
Lepisorus lancifolius,newNode
Tarenna lancilimba,newNode
Cymbopogon lanceifolius,newNode
Parasenecio lancifolius,newNode
Clematis lancifolia,newNode
Microstegium lanceolatum,newNode
Leptodermis lanceolata Wall.,newNode
绒苞榛,newNode
Corylus fargesii,newNode
Rauvolfia perakensis,newNode
Meconopsis aculeata,newNode
Valeriana lancifolia,newNode
Carex perakensis,newNode
Loeseneriella lenticellata,newNode
Dysoxylum lenticellatum,newNode
黏鸟树、水冬瓜,newNode
穗苋树属,newNode
无患子、油患子、菩提珠,newNode
Sapindus delavayi（Franch.）Radlk,newNode
Pedicularis bietii,newNode
芦橘，又名金丸、芦枝,newNode
Eriobotrya japonica (Thunb.) Lindl.,newNode
Eriobotrya japonica,newNode
Machilus bonii,newNode
Eriobotrya Lindl.,newNode
劳来氏紫珠（植物分类学报），长叶紫珠（中国树木分类学），野枇杷、山枇杷（中国高等植物图鉴）,newNode
Callicarpa kochiana,newNode
紫珠亚属、管萼组,newNode
Bromus confinis,newNode
忽布、蛇麻花、酵母花、酒花、啤瓦古丽、香蛇麻,newNode
Humulus lupulus Linn.,newNode
Cuscuta lupuliformis,newNode
Pyrethrum,newNode
Angiopteris lobulata,newNode
Pyrethrum corymbiforme,newNode
Didymocarpus praeteritus,newNode
Swertia pianmaensis,newNode
獐牙菜属植物,newNode
Lepisorus elegans,newNode
Fargesia albocerea,newNode
Arachniodes pianmaensis,newNode
Polystichum pianmaense,newNode
Plagiopetalum esquirolii,newNode
Juncus inflexus,newNode
假侧生花亚属、六蕊组,newNode
Plagiopetalum Rehd.,newNode
Thalictrum delavayi,newNode
Scutellaria tayloriana,newNode
Primula secundiflora,newNode
Gentiana pudica,newNode
Aristolochia obliqua,newNode
管花亚属 管花组,newNode
Hedyotis obliquinervis,newNode
Melica secunda,newNode
Bromus squarrosus,newNode
Aegilops ventricosa,newNode
Roegneria komarovii,newNode
Plagiostachys austrosinensis,newNode
偏穗姜属 ,newNode
Plagiostachys Ridl.,newNode
Phyllagathis plagiopetala,newNode
Saussurea bella,newNode
Carex pseudo-curaica,newNode
Lactuca undulata,newNode
Arachniodes liyangensis Ching et Y. C. Lan,newNode
Epimedium truncatum,newNode
Fimbristylis Vahl,newNode
Eurya inaequalis,newNode
Eurya inaequalis,newNode
Bulbophyllum haniffii,newNode
Roegneria pauciflora,newNode
Paphiopedilum parishii,newNode
Cryptocarya depauperata,newNode
塌菜、乌塌菜、踏古菜、太古菜、瓢儿菜,newNode
Brassica narinosa L. H. Bailey,newNode
白菜花亚目,newNode
Trisetum pauciflorum,newNode
球茎甘蓝、擘蓝、玉蔓菁、撇列、不留客、人头疙瘩,newNode
Brassica oleracea var. caulorapa）,newNode
Poa araratica subsp. oligophylla,newNode
Pittosporum oligophlebium,newNode
Bromus sterilis,newNode
Poa sterilis,newNode
Impatiens ganpiuana,newNode
Lemna trisulca,newNode
Lemna trisulca Linn.,newNode
Null,newNode
Paradombeya sinensis,newNode
坪贝、贝母、平贝,newNode
Fritillaria ussuriensis Maxim,newNode
Dolomiaea platylepis,newNode
Clematis clarkeana,newNode
Mazus cavaleriei,newNode
